TRANSACTION_AMT,TRANSACTION_DT,CMTE_PTY_AFFILIATION,ZIP,LAT,LNG,UnixTime
250,3/31/15,DEM,28801,35.595661,-82.55632,1427760000
250,3/6/15,DEM,28801,35.595661,-82.55632,1425600000
2000,4/16/15,,28801,35.595661,-82.55632,1429142400
250,3/31/15,,28801,35.595661,-82.55632,1427760000
250,1/25/15,,28801,35.595661,-82.55632,1422144000
200,6/30/15,,28801,35.595661,-82.55632,1435622400
200,6/2/15,,28801,35.595661,-82.55632,1433203200
1000,4/20/15,DEM,28801,35.595661,-82.55632,1429488000
300,6/10/15,,28803,35.54179,-82.52307,1433894400
500,5/7/15,,28803,35.54179,-82.52307,1430956800
250,6/24/15,REP,28803,35.54179,-82.52307,1435104000
250,3/19/15,DEM,28803,35.54179,-82.52307,1426723200
200,6/30/15,,28803,35.54179,-82.52307,1435622400
25,1/7/15,DEM,28803,35.54179,-82.52307,1420588800
300,3/11/15,DEM,28803,35.54179,-82.52307,1426032000
200,6/2/15,,28803,35.54179,-82.52307,1433203200
200,6/30/15,,28803,35.54179,-82.52307,1435622400
500,3/11/15,REP,28803,35.54179,-82.52307,1426032000
225,1/14/15,DEM,28803,35.54179,-82.52307,1421193600
250,3/14/15,DEM,28803,35.54179,-82.52307,1426291200
265,1/26/15,DEM,28803,35.54179,-82.52307,1422230400
500,3/25/15,REP,28803,35.54179,-82.52307,1427241600
250,6/8/15,,28803,35.54179,-82.52307,1433721600
300,6/10/15,,28803,35.54179,-82.52307,1433894400
300,6/10/15,,28803,35.54179,-82.52307,1433894400
280,3/31/15,,28803,35.54179,-82.52307,1427760000
1000,2/12/15,DEM,28803,35.54179,-82.52307,1423699200
250,6/18/15,,28803,35.54179,-82.52307,1434585600
285,1/5/15,DEM,28803,35.54179,-82.52307,1420416000
250,4/27/15,DEM,28803,35.54179,-82.52307,1430092800
200,6/2/15,DEM,28803,35.54179,-82.52307,1433203200
250,2/6/15,REP,28803,35.54179,-82.52307,1423180800
500,6/27/15,,28803,35.54179,-82.52307,1435363200
500,5/11/15,,28803,35.54179,-82.52307,1431302400
2500,2/26/15,DEM,28803,35.54179,-82.52307,1424908800
250,6/2/15,,28803,35.54179,-82.52307,1433203200
500,6/12/15,DEM,28803,35.54179,-82.52307,1434067200
200,2/23/15,,28803,35.54179,-82.52307,1424649600
250,3/18/15,,28803,35.54179,-82.52307,1426636800
200,6/2/15,,28803,35.54179,-82.52307,1433203200
300,5/7/15,,28803,35.54179,-82.52307,1430956800
300,2/7/15,,28803,35.54179,-82.52307,1423267200
500,3/12/15,DEM,28804,35.635844,-82.55992,1426118400
250,3/31/15,DEM,28804,35.635844,-82.55992,1427760000
1,1/14/15,,28804,35.635844,-82.55992,1421193600
250,2/28/15,,28804,35.635844,-82.55992,1425081600
500,1/19/15,,28804,35.635844,-82.55992,1421625600
-15,1/14/15,,28804,35.635844,-82.55992,1421193600
204,5/31/15,,28804,35.635844,-82.55992,1433030400
-15,1/14/15,,28804,35.635844,-82.55992,1421193600
250,3/11/15,DEM,28804,35.635844,-82.55992,1426032000
214,1/30/15,DEM,28804,35.635844,-82.55992,1422576000
1,1/14/15,,28804,35.635844,-82.55992,1421193600
204,3/31/15,,28804,35.635844,-82.55992,1427760000
-5,1/31/15,,28804,35.635844,-82.55992,1422662400
-5,1/31/15,,28804,35.635844,-82.55992,1422662400
5,5/27/15,REP,28804,35.635844,-82.55992,1432684800
250,5/22/15,,28804,35.635844,-82.55992,1432252800
5,5/27/15,REP,28804,35.635844,-82.55992,1432684800
1,1/14/15,,28804,35.635844,-82.55992,1421193600
1,1/14/15,,28804,35.635844,-82.55992,1421193600
250,3/30/15,,28804,35.635844,-82.55992,1427673600
-15,1/14/15,,28804,35.635844,-82.55992,1421193600
10000,5/12/15,DEM,28804,35.635844,-82.55992,1431388800
500,2/18/15,DEM,28804,35.635844,-82.55992,1424217600
204,6/30/15,,28804,35.635844,-82.55992,1435622400
250,3/28/15,,28804,35.635844,-82.55992,1427500800
500,3/13/15,DEM,28804,35.635844,-82.55992,1426204800
204,4/30/15,,28804,35.635844,-82.55992,1430352000
250,3/9/15,DEM,28804,35.635844,-82.55992,1425859200
250,3/9/15,DEM,28804,35.635844,-82.55992,1425859200
-5,1/31/15,,28804,35.635844,-82.55992,1422662400
250,5/28/15,,28804,35.635844,-82.55992,1432771200
250,5/14/15,,28804,35.635844,-82.55992,1431561600
1,1/14/15,,28804,35.635844,-82.55992,1421193600
500,2/13/15,DEM,28804,35.635844,-82.55992,1423785600
250,5/27/15,,28804,35.635844,-82.55992,1432684800
250,5/30/15,,28804,35.635844,-82.55992,1432944000
500,2/24/15,,28804,35.635844,-82.55992,1424736000
250,3/31/15,,28804,35.635844,-82.55992,1427760000
250,5/31/15,,28804,35.635844,-82.55992,1433030400
1000,1/29/15,,28804,35.635844,-82.55992,1422489600
-15,1/14/15,,28804,35.635844,-82.55992,1421193600
250,3/31/15,,28804,35.635844,-82.55992,1427760000
250,5/18/15,,28804,35.635844,-82.55992,1431907200
1500,5/6/15,REP,28804,35.635844,-82.55992,1430870400
250,3/12/15,,28804,35.635844,-82.55992,1426118400
-15,1/14/15,,28804,35.635844,-82.55992,1421193600
500,1/19/15,,28805,35.599363,-82.50007,1421625600
35,6/24/15,DEM,28805,35.599363,-82.50007,1435104000
250,5/29/15,,28805,35.599363,-82.50007,1432857600
250,6/23/15,REP,28805,35.599363,-82.50007,1435017600
5400,6/29/15,REP,28805,35.599363,-82.50007,1435536000
1000,5/30/15,,28805,35.599363,-82.50007,1432944000
210,3/16/15,REP,28806,35.575877,-82.6062,1426464000
300,3/31/15,REP,28806,35.575877,-82.6062,1427760000
200,4/1/15,DEM,28806,35.575877,-82.6062,1427846400
-13,1/20/15,,28806,35.575877,-82.6062,1421712000
200,6/11/15,DEM,28806,35.575877,-82.6062,1433980800
1000,4/27/15,,28806,35.575877,-82.6062,1430092800
300,4/6/15,REP,28806,35.575877,-82.6062,1428278400
1010,5/6/15,,28806,35.575877,-82.6062,1430870400
200,5/1/15,DEM,28806,35.575877,-82.6062,1430438400
300,3/20/15,DEM,28806,35.575877,-82.6062,1426809600
-13,1/20/15,,28806,35.575877,-82.6062,1421712000
1000,6/30/15,REP,28813,35.50042,-82.502644,1435622400
500,5/19/15,REP,28813,35.50042,-82.502644,1431993600
1000,6/30/15,REP,28813,35.50042,-82.502644,1435622400
250,2/22/15,DEM,28814,35.664752,-82.492664,1424563200
250,6/29/15,REP,28814,35.664752,-82.492664,1435536000
250,6/26/15,DEM,28814,35.664752,-82.492664,1435276800
235,4/6/15,REP,28904,35.052591,-83.76683,1428278400
210,3/31/15,REP,28904,35.052591,-83.76683,1427760000
200,6/10/15,REP,28906,35.091332,-84.09018,1433894400
300,3/31/15,REP,28906,35.091332,-84.09018,1427760000
300,3/19/15,,28906,35.091332,-84.09018,1426723200
200,3/11/15,REP,28906,35.091332,-84.09018,1426032000
2500,6/2/15,,29006,33.872503,-81.55245,1433203200
200,6/12/15,DEM,29009,34.422793,-80.36129,1434067200
300,4/15/15,DEM,29009,34.422793,-80.36129,1429056000
300,4/22/15,DEM,29009,34.422793,-80.36129,1429660800
25,1/23/15,DEM,29010,34.213582,-80.26083,1421971200
626,4/21/15,,29016,34.200042,-80.98653,1429574400
432,6/22/15,REP,29016,34.200042,-80.98653,1434931200
208,3/31/15,,29016,34.200042,-80.98653,1427760000
432,5/12/15,DEM,29016,34.200042,-80.98653,1431388800
1500,3/25/15,REP,29020,34.278935,-80.59142,1427241600
10,1/31/15,DEM,29020,34.278935,-80.59142,1422662400
2600,2/19/15,,29020,34.278935,-80.59142,1424304000
1000,2/2/15,,29020,34.278935,-80.59142,1422835200
1200,6/29/15,REP,29020,34.278935,-80.59142,1435536000
300,6/29/15,REP,29030,33.572356,-80.67158,1435536000
750,1/7/15,,29030,33.572356,-80.67158,1420588800
500,4/24/15,DEM,29032,34.349725,-80.48117,1429833600
300,5/7/15,DEM,29032,34.349725,-80.48117,1430956800
300,4/22/15,DEM,29032,34.349725,-80.48117,1429660800
371,5/16/15,DEM,29032,34.349725,-80.48117,1431734400
250,3/31/15,NNE,29033,33.964753,-81.06618,1427760000
100,2/26/15,REP,29036,34.128998,-81.33822,1424908800
1000,2/5/15,,29036,34.128998,-81.33822,1423094400
500,4/1/15,,29036,34.128998,-81.33822,1427846400
100,2/26/15,REP,29036,34.128998,-81.33822,1424908800
100,2/26/15,REP,29036,34.128998,-81.33822,1424908800
600,4/29/15,,29036,34.128998,-81.33822,1430265600
500,3/31/15,UNK,29036,34.128998,-81.33822,1427760000
500,1/26/15,DEM,29045,34.1699,-80.81448,1422230400
625,2/6/15,UNK,29045,34.1699,-80.81448,1423180800
250,6/25/15,,29045,34.1699,-80.81448,1435190400
250,5/27/15,,29045,34.1699,-80.81448,1432684800
1000,2/19/15,,29045,34.1699,-80.81448,1424304000
625,5/6/15,UNK,29045,34.1699,-80.81448,1430870400
750,2/5/15,,29047,33.52803,-80.58127,1423094400
24,4/29/15,DEM,29054,33.947764,-81.3823,1430265600
1385,1/1/14,DEM,29056,33.634675,-79.99205,1388534400
211,4/30/15,DEM,29063,34.120487,-81.19686,1430352000
435,2/27/15,,29063,34.120487,-81.19686,1424995200
528,4/30/15,DEM,29063,34.120487,-81.19686,1430352000
448,3/27/15,,29063,34.120487,-81.19686,1427414400
448,5/22/15,,29063,34.120487,-81.19686,1432252800
300,6/10/15,,29063,34.120487,-81.19686,1433894400
643,1/30/15,,29063,34.120487,-81.19686,1422576000
500,4/29/15,,29063,34.120487,-81.19686,1430265600
500,4/15/15,,29063,34.120487,-81.19686,1429056000
448,4/24/15,,29063,34.120487,-81.19686,1429833600
5,5/5/15,,29067,34.545825,-80.54807,1430784000
500,4/16/15,,29071,33.925183,-81.248345,1429142400
200000,5/22/15,,29071,33.925183,-81.248345,1432252800
300,4/6/15,,29072,33.991362,-81.25047,1428278400
1000,5/13/15,,29072,33.991362,-81.25047,1431475200
365,5/7/15,,29072,33.991362,-81.25047,1430956800
506,6/30/15,DEM,29072,33.991362,-81.25047,1435622400
365,3/6/15,UNK,29072,33.991362,-81.25047,1425600000
500,5/4/15,DEM,29072,33.991362,-81.25047,1430697600
250,3/26/15,REP,29072,33.991362,-81.25047,1427328000
1500,6/2/15,,29072,33.991362,-81.25047,1433203200
529,3/30/15,REP,29072,33.991362,-81.25047,1427673600
250,2/5/15,,29072,33.991362,-81.25047,1423094400
5000,3/23/15,UNK,29073,33.917812,-81.21854,1427068800
5000,3/20/15,UNK,29073,33.917812,-81.21854,1426809600
211,4/30/15,DEM,29073,33.917812,-81.21854,1430352000
1000,3/10/15,REP,29073,33.917812,-81.21854,1425945600
1000,3/10/15,REP,29073,33.917812,-81.21854,1425945600
475,4/28/15,DEM,29075,34.194914,-81.39016,1430179200
450,2/5/15,,29104,34.000732,-80.2136,1423094400
450,2/19/15,,29104,34.000732,-80.2136,1424304000
400,4/28/15,DEM,29108,34.282877,-81.61641,1430179200
250,3/28/15,,29108,34.282877,-81.61641,1427500800
250,4/28/15,DEM,29108,34.282877,-81.61641,1430179200
250,1/28/15,,29108,34.282877,-81.61641,1422403200
250,2/28/15,,29108,34.282877,-81.61641,1425081600
250,5/7/15,DEM,29116,33.49593,-80.824603,1430956800
365,5/6/15,,29118,33.548282,-80.88513,1430870400
8,6/26/15,DEM,29118,33.548282,-80.88513,1435276800
225,5/27/15,DEM,29118,33.548282,-80.88513,1432684800
250,6/3/15,,29118,33.548282,-80.88513,1433289600
5000,4/13/15,,29118,33.548282,-80.88513,1428883200
6,6/26/15,DEM,29118,33.548282,-80.88513,1435276800
500,6/8/15,,29118,33.548282,-80.88513,1433721600
20,6/26/15,DEM,29118,33.548282,-80.88513,1435276800
500,6/26/15,,29125,33.71469,-80.4548,1435276800
500,3/23/15,REP,29127,34.14854,-81.511,1427068800
2600,3/3/15,,29128,34.094472,-80.54447,1425340800
2600,6/12/15,REP,29129,33.804368,-81.65577,1434067200
25000,6/25/15,,29129,33.804368,-81.65577,1435190400
500,6/22/15,,29130,34.328826,-80.88762,1434931200
1000,5/17/15,,29130,34.328826,-80.88762,1431820800
750,2/5/15,,29135,33.675533,-80.79563,1423094400
350,6/9/15,,29150,33.916418,-80.35738,1433808000
2500,4/27/15,UNK,29150,33.916418,-80.35738,1430092800
1180,4/15/15,,29154,33.899155,-80.43433,1429056000
200,4/10/15,DEM,29160,33.734171,-81.07563,1428624000
365,4/30/15,,29169,33.990952,-81.08956,1430352000
500,5/12/15,REP,29169,33.990952,-81.08956,1431388800
500,4/1/15,,29180,34.369441,-81.08218,1427846400
500,3/10/15,,29180,34.369441,-81.08218,1425945600
1000,4/27/15,,29180,34.369441,-81.08218,1430092800
250,1/12/15,,29180,34.369441,-81.08218,1421020800
500,1/8/15,,29180,34.369441,-81.08218,1420675200
250,6/19/15,,29180,34.369441,-81.08218,1434672000
500,5/18/15,,29180,34.369441,-81.08218,1431907200
250,5/7/15,UNK,29201,33.998454,-81.03519,1430956800
500,4/13/15,REP,29201,33.998454,-81.03519,1428883200
202,1/26/15,,29201,33.998454,-81.03519,1422230400
250,5/15/15,DEM,29201,33.998454,-81.03519,1431648000
1295,4/30/15,DEM,29201,33.998454,-81.03519,1430352000
202,4/23/15,,29201,33.998454,-81.03519,1429747200
5000,3/2/15,,29201,33.998454,-81.03519,1425254400
500,5/7/15,DEM,29201,33.998454,-81.03519,1430956800
250,2/7/15,UNK,29201,33.998454,-81.03519,1423267200
2700,3/27/15,,29202,34.022921,-81.02886,1427414400
500,5/10/15,,29202,34.022921,-81.02886,1431216000
1000,5/30/15,,29202,34.022921,-81.02886,1432944000
250,5/4/15,,29202,34.022921,-81.02886,1430697600
1000,3/8/15,,29203,34.066271,-81.02492,1425772800
500,3/24/15,,29203,34.066271,-81.02492,1427155200
500,3/13/15,DEM,29203,34.066271,-81.02492,1426204800
5000,3/25/15,DEM,29203,34.066271,-81.02492,1427241600
750,5/20/15,,29203,34.066271,-81.02492,1432080000
2000,6/24/15,,29204,34.027955,-81.00008,1435104000
1000,3/31/15,DEM,29204,34.027955,-81.00008,1427760000
700,6/24/15,,29204,34.027955,-81.00008,1435104000
1000,2/11/15,DEM,29204,34.027955,-81.00008,1423612800
600,1/23/15,DEM,29204,34.027955,-81.00008,1421971200
500,1/6/15,,29204,34.027955,-81.00008,1420502400
2000,6/24/15,,29204,34.027955,-81.00008,1435104000
1000,2/26/15,,29204,34.027955,-81.00008,1424908800
250,3/4/15,,29204,34.027955,-81.00008,1425427200
2000,6/24/15,,29204,34.027955,-81.00008,1435104000
2000,6/24/15,,29204,34.027955,-81.00008,1435104000
250,4/3/15,,29204,34.027955,-81.00008,1428019200
475,4/28/15,DEM,29205,33.990555,-80.99826,1430179200
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-15,5/15/15,,29205,33.990555,-80.99826,1431648000
900,3/4/15,DEM,29205,33.990555,-80.99826,1425427200
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
2600,3/12/15,,29205,33.990555,-80.99826,1426118400
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-35,5/15/15,,29205,33.990555,-80.99826,1431648000
72,5/18/15,,29205,33.990555,-80.99826,1431907200
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
250,2/2/15,DEM,29205,33.990555,-80.99826,1422835200
-15,5/15/15,,29205,33.990555,-80.99826,1431648000
-15,5/15/15,,29205,33.990555,-80.99826,1431648000
250,6/30/15,,29205,33.990555,-80.99826,1435622400
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
317,4/30/15,DEM,29205,33.990555,-80.99826,1430352000
-35,5/15/15,,29205,33.990555,-80.99826,1431648000
500,5/22/15,,29205,33.990555,-80.99826,1432252800
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-15,5/15/15,,29205,33.990555,-80.99826,1431648000
250,3/27/15,DEM,29205,33.990555,-80.99826,1427414400
-35,5/15/15,,29205,33.990555,-80.99826,1431648000
315,5/18/15,,29205,33.990555,-80.99826,1431907200
72,5/18/15,,29205,33.990555,-80.99826,1431907200
-15,5/15/15,,29205,33.990555,-80.99826,1431648000
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-15,5/15/15,,29205,33.990555,-80.99826,1431648000
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
72,5/18/15,DEM,29205,33.990555,-80.99826,1431907200
-35,5/15/15,,29205,33.990555,-80.99826,1431648000
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-35,5/15/15,,29205,33.990555,-80.99826,1431648000
-35,5/15/15,,29205,33.990555,-80.99826,1431648000
650,6/5/15,DEM,29205,33.990555,-80.99826,1433462400
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-35,5/15/15,,29205,33.990555,-80.99826,1431648000
-15,5/15/15,,29205,33.990555,-80.99826,1431648000
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
250,3/25/15,,29205,33.990555,-80.99826,1427241600
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
72,5/18/15,DEM,29205,33.990555,-80.99826,1431907200
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
500,3/31/15,DEM,29205,33.990555,-80.99826,1427760000
-35,5/15/15,,29205,33.990555,-80.99826,1431648000
500,3/4/15,DEM,29205,33.990555,-80.99826,1425427200
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
315,5/18/15,DEM,29205,33.990555,-80.99826,1431907200
72,5/18/15,DEM,29205,33.990555,-80.99826,1431907200
-15,5/15/15,,29205,33.990555,-80.99826,1431648000
200,5/4/15,,29205,33.990555,-80.99826,1430697600
500,5/29/15,,29205,33.990555,-80.99826,1432857600
72,5/18/15,,29205,33.990555,-80.99826,1431907200
-15,5/15/15,,29205,33.990555,-80.99826,1431648000
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-35,5/15/15,,29205,33.990555,-80.99826,1431648000
200,6/30/15,DEM,29205,33.990555,-80.99826,1435622400
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
-8,5/15/15,,29205,33.990555,-80.99826,1431648000
1000,2/24/15,DEM,29205,33.990555,-80.99826,1424736000
250,4/3/15,,29205,33.990555,-80.99826,1428019200
100,3/21/15,,29206,34.037557,-80.96024,1426896000
1000,6/9/15,DEM,29206,34.037557,-80.96024,1433808000
250,3/6/15,UNK,29206,34.037557,-80.96024,1425600000
2500,3/26/15,,29206,34.037557,-80.96024,1427328000
1400,6/12/15,REP,29206,34.037557,-80.96024,1434067200
2700,5/21/15,REP,29206,34.037557,-80.96024,1432166400
250,6/17/15,UNK,29206,34.037557,-80.96024,1434499200
250,6/1/15,,29206,34.037557,-80.96024,1433116800
100,1/31/15,,29206,34.037557,-80.96024,1422662400
400,6/26/15,,29206,34.037557,-80.96024,1435276800
2700,3/26/15,,29209,33.968011,-80.93844,1427328000
2700,3/26/15,,29209,33.968011,-80.93844,1427328000
2700,5/12/15,,29209,33.968011,-80.93844,1431388800
500,3/31/15,,29209,33.968011,-80.93844,1427760000
200,1/22/15,,29209,33.968011,-80.93844,1421884800
250,5/14/15,DEM,29209,33.968011,-80.93844,1431561600
250,3/31/15,,29209,33.968011,-80.93844,1427760000
240,2/19/15,,29209,33.968011,-80.93844,1424304000
250,5/14/15,,29209,33.968011,-80.93844,1431561600
2700,4/13/15,,29209,33.968011,-80.93844,1428883200
5000,6/25/15,,29209,33.968011,-80.93844,1435190400
250,3/31/15,,29209,33.968011,-80.93844,1427760000
211,4/30/15,DEM,29210,34.041646,-81.10624,1430352000
10,2/27/15,REP,29210,34.041646,-81.10624,1424995200
1295,4/30/15,DEM,29210,34.041646,-81.10624,1430352000
211,4/30/15,DEM,29210,34.041646,-81.10624,1430352000
-15,6/11/15,,29210,34.041646,-81.10624,1433980800
-15,6/11/15,,29210,34.041646,-81.10624,1433980800
264,4/30/15,DEM,29211,34.096716,-80.922338,1430352000
250,1/14/15,,29211,34.096716,-80.922338,1421193600
528,4/30/15,DEM,29211,34.096716,-80.922338,1430352000
250,1/14/15,DEM,29211,34.096716,-80.922338,1421193600
250,6/30/15,,29212,34.075611,-81.17611,1435622400
232,5/22/15,,29212,34.075611,-81.17611,1432252800
100,3/30/15,DEM,29221,34.005992,-80.970766,1427673600
440,6/13/15,,29221,34.005992,-80.970766,1434153600
-15,3/17/15,,29223,34.084069,-80.93286,1426550400
-15,3/17/15,,29223,34.084069,-80.93286,1426550400
365,5/1/15,,29223,34.084069,-80.93286,1430438400
8,2/28/15,DEM,29223,34.084069,-80.93286,1425081600
300,2/12/15,,29223,34.084069,-80.93286,1423699200
-15,3/17/15,,29223,34.084069,-80.93286,1426550400
-15,3/17/15,,29223,34.084069,-80.93286,1426550400
600,2/2/15,REP,29223,34.084069,-80.93286,1422835200
-15,3/17/15,,29223,34.084069,-80.93286,1426550400
-15,3/17/15,,29223,34.084069,-80.93286,1426550400
-10,2/27/15,,29223,34.084069,-80.93286,1424995200
250,3/5/15,UNK,29223,34.084069,-80.93286,1425513600
264,3/30/15,REP,29223,34.084069,-80.93286,1427673600
-15,3/17/15,,29223,34.084069,-80.93286,1426550400
250,3/16/15,DEM,29223,34.084069,-80.93286,1426464000
-8,2/27/15,,29223,34.084069,-80.93286,1424995200
250,2/26/15,,29223,34.084069,-80.93286,1424908800
250,4/29/15,,29229,34.139511,-80.88783,1430265600
25,6/9/15,,29229,34.139511,-80.88783,1433808000
-50,4/16/15,REP,29301,34.940921,-81.98682,1429142400
250,5/11/15,REP,29301,34.940921,-81.98682,1431302400
-150,3/31/15,,29301,34.940921,-81.98682,1427760000
500,5/26/15,REP,29301,34.940921,-81.98682,1432598400
250,5/12/15,REP,29302,34.926075,-81.87919,1431388800
1000,4/20/15,REP,29302,34.926075,-81.87919,1429488000
500,5/12/15,REP,29302,34.926075,-81.87919,1431388800
250,5/16/15,REP,29302,34.926075,-81.87919,1431734400
1000,5/12/15,REP,29302,34.926075,-81.87919,1431388800
1400,5/16/15,REP,29302,34.926075,-81.87919,1431734400
250,5/16/15,REP,29302,34.926075,-81.87919,1431734400
1000,5/12/15,REP,29302,34.926075,-81.87919,1431388800
1000,5/14/15,REP,29302,34.926075,-81.87919,1431561600
1000,5/12/15,REP,29302,34.926075,-81.87919,1431388800
2700,6/4/15,REP,29302,34.926075,-81.87919,1433376000
500,5/28/15,REP,29302,34.926075,-81.87919,1432771200
1000,5/16/15,REP,29302,34.926075,-81.87919,1431734400
2700,4/20/15,REP,29302,34.926075,-81.87919,1429488000
